4.8e-05,	-2.20971e-02,	-4.99996e+00,	-2.84266e-02,	-4.99977e+00
0.249904,	-2.19445e-02,	-4.99997e+00,	-2.82794e-02,	-4.99977e+00
0.49976,	-2.18403e-02,	-4.99997e+00,	-2.81751e-02,	-4.99977e+00
0.749616,	-2.17152e-02,	-4.99997e+00,	-2.80775e-02,	-4.99977e+00
1.000498,	-2.16271e-02,	-4.99997e+00,	-2.79583e-02,	-4.99977e+00
1.250348,	-2.15596e-02,	-4.99997e+00,	-2.78414e-02,	-4.99977e+00
1.500208,	-2.14754e-02,	-4.99997e+00,	-2.77666e-02,	-4.99978e+00
1.750068,	-2.14224e-02,	-4.99997e+00,	-2.76984e-02,	-4.99978e+00
2.000948,	-2.13754e-02,	-4.99997e+00,	-2.76400e-02,	-4.99977e+00
2.250798,	-2.13462e-02,	-4.99997e+00,	-2.75607e-02,	-4.99978e+00
2.500658,	-2.14062e-02,	-4.99996e+00,	-2.74963e-02,	-4.99978e+00
2.751538,	-2.14554e-02,	-4.99996e+00,	-2.74736e-02,	-4.99978e+00
3.001388,	-2.14059e-02,	-4.99997e+00,	-2.74343e-02,	-4.99977e+00
3.251248,	-2.13966e-02,	-4.99997e+00,	-2.73881e-02,	-4.99977e+00
3.501108,	-2.13457e-02,	-4.99997e+00,	-2.73975e-02,	-4.99977e+00
3.751988,	-2.13188e-02,	-4.99997e+00,	-2.73238e-02,	-4.99978e+00
4.001838,	-2.12903e-02,	-4.99996e+00,	-2.72893e-02,	-4.99978e+00
4.251698,	-2.12631e-02,	-4.99996e+00,	-2.72259e-02,	-4.99977e+00
4.501548,	-2.12399e-02,	-4.99996e+00,	-2.71872e-02,	-4.99977e+00
4.752428,	-2.12133e-02,	-4.99996e+00,	-2.71409e-02,	-4.99977e+00
5.002288,	-2.12383e-02,	-4.99996e+00,	-2.71231e-02,	-4.99976e+00
5.252148,	-2.12290e-02,	-4.99995e+00,	-2.71109e-02,	-4.99976e+00
5.501998,	-2.11951e-02,	-4.99996e+00,	-2.71021e-02,	-4.99977e+00
5.752878,	-2.11946e-02,	-4.99996e+00,	-2.70913e-02,	-4.99977e+00
6.002738,	-2.11885e-02,	-4.99996e+00,	-2.70530e-02,	-4.99977e+00
6.252588,	-2.12159e-02,	-4.99997e+00,	-2.70218e-02,	-4.99977e+00
6.503468,	-2.12059e-02,	-4.99997e+00,	-2.69980e-02,	-4.99977e+00
6.753328,	-2.11833e-02,	-4.99997e+00,	-2.69713e-02,	-4.99977e+00
7.003188,	-2.11892e-02,	-4.99997e+00,	-2.69769e-02,	-4.99977e+00
7.253038,	-2.11865e-02,	-4.99998e+00,	-2.69991e-02,	-4.99978e+00
7.503918,	-2.11834e-02,	-4.99998e+00,	-2.69862e-02,	-4.99978e+00
7.753778,	-2.11973e-02,	-4.99998e+00,	-2.69734e-02,	-4.99979e+00
8.003628,	-2.12125e-02,	-4.99998e+00,	-2.80746e-02,	-4.99979e+00
8.253488,	-2.12141e-02,	-4.99998e+00,	-2.71717e-02,	-4.99979e+00
8.504368,	-2.11980e-02,	-4.99997e+00,	-2.68956e-02,	-4.99979e+00
8.754228,	-2.12029e-02,	-4.99997e+00,	-2.67903e-02,	-4.99979e+00
9.004078,	-2.12129e-02,	-4.99997e+00,	-2.67735e-02,	-4.99979e+00
9.254958,	-2.12156e-02,	-4.99997e+00,	-2.67650e-02,	-4.99978e+00
9.504818,	-2.12015e-02,	-4.99997e+00,	-2.67433e-02,	-4.99977e+00
9.754668,	-2.12148e-02,	-4.99997e+00,	-2.67282e-02,	-4.99977e+00
10.0246,	-2.12063e-02,	-4.99996e+00,	-2.67389e-02,	-4.99976e+00
10.274456,	-2.11928e-02,	-4.99996e+00,	-2.67221e-02,	-4.99975e+00
10.524312,	-2.11912e-02,	-4.99997e+00,	-2.67299e-02,	-4.99975e+00
10.774168,	-2.11817e-02,	-4.99997e+00,	-2.67380e-02,	-4.99976e+00
11.02505,	-2.11943e-02,	-4.99997e+00,	-2.67264e-02,	-4.99978e+00
11.2749,	-2.11825e-02,	-4.99997e+00,	-2.67223e-02,	-4.99979e+00
11.52476,	-2.12109e-02,	-4.99998e+00,	-2.67110e-02,	-4.99978e+00
11.77462,	-2.12069e-02,	-4.99998e+00,	-2.67141e-02,	-4.99980e+00
