4.9e-05,	-1.82509e-04,	-5.00000e+00,	-1.17779e-04,	-4.99975e+00
0.249905,	-1.83105e-04,	-5.00001e+00,	-1.17421e-04,	-4.99975e+00
0.499761,	-1.78695e-04,	-5.00001e+00,	-1.27196e-04,	-4.99975e+00
0.749617,	-1.94550e-04,	-5.00001e+00,	-1.31607e-04,	-4.99974e+00
1.000499,	-1.94550e-04,	-5.00001e+00,	-1.29700e-04,	-4.99974e+00
1.250349,	-1.93834e-04,	-5.00001e+00,	-1.17540e-04,	-4.99975e+00
1.500209,	-1.85609e-04,	-5.00001e+00,	-1.19686e-04,	-4.99975e+00
1.750069,	-1.83225e-04,	-5.00001e+00,	-1.12772e-04,	-4.99975e+00
2.000949,	-1.80960e-04,	-5.00001e+00,	-1.12295e-04,	-4.99975e+00
2.250799,	-1.68800e-04,	-5.00001e+00,	-1.19448e-04,	-4.99975e+00
2.500659,	-1.73092e-04,	-5.00001e+00,	-1.21117e-04,	-4.99975e+00
2.751539,	-1.71542e-04,	-5.00001e+00,	-1.27792e-04,	-4.99974e+00
3.001389,	-1.73688e-04,	-5.00002e+00,	-1.27196e-04,	-4.99975e+00
3.251249,	-1.85609e-04,	-5.00002e+00,	-1.33872e-04,	-4.99975e+00
3.501109,	-1.85847e-04,	-5.00002e+00,	-1.23143e-04,	-4.99974e+00
3.751989,	-1.83582e-04,	-5.00002e+00,	-1.34945e-04,	-4.99974e+00
4.001839,	-1.82033e-04,	-5.00002e+00,	-1.43647e-04,	-4.99974e+00
4.251699,	-1.76072e-04,	-5.00003e+00,	-1.39236e-04,	-4.99974e+00
4.501549,	-1.76072e-04,	-5.00003e+00,	-1.32322e-04,	-4.99974e+00
4.752429,	-1.74999e-04,	-5.00003e+00,	-1.34706e-04,	-4.99975e+00
5.002289,	-1.80960e-04,	-5.00003e+00,	-1.38402e-04,	-4.99974e+00
5.252149,	-1.85370e-04,	-5.00003e+00,	-1.37329e-04,	-4.99974e+00
5.503029,	-1.79648e-04,	-5.00003e+00,	-1.27435e-04,	-4.99974e+00
5.752879,	-1.78695e-04,	-5.00002e+00,	-1.32203e-04,	-4.99975e+00
