4.9e-05,	-1.00013e+00,	7.45274e-01,	-1.00009e+00,	9.83751e-01
0.249905,	-1.00012e+00,	7.32053e-01,	-1.00008e+00,	9.79541e-01
0.499761,	-1.00012e+00,	7.30844e-01,	-1.00008e+00,	9.75643e-01
0.749617,	-1.00012e+00,	7.27293e-01,	-1.00008e+00,	9.72009e-01
1.000499,	-1.00012e+00,	7.25033e-01,	-1.00008e+00,	9.68590e-01
1.250349,	-1.00013e+00,	7.14910e-01,	-1.00008e+00,	9.65366e-01
1.500209,	-1.00013e+00,	7.12759e-01,	-1.00009e+00,	9.62294e-01
1.751089,	-1.00014e+00,	6.96465e-01,	-1.00009e+00,	9.59365e-01
2.000949,	-1.00013e+00,	6.97451e-01,	-1.00009e+00,	9.56578e-01
2.250799,	-1.00013e+00,	7.00639e-01,	-1.00009e+00,	9.53899e-01
2.500659,	-1.00012e+00,	6.87906e-01,	-1.00009e+00,	9.51332e-01
2.751539,	-1.00013e+00,	6.81864e-01,	-1.00009e+00,	9.48886e-01
3.001389,	-1.00013e+00,	6.79800e-01,	-1.00009e+00,	9.46507e-01
3.251249,	-1.00013e+00,	6.63663e-01,	-1.00009e+00,	9.44206e-01
3.501109,	-1.00013e+00,	6.50510e-01,	-1.00009e+00,	9.41990e-01
3.751989,	-1.00013e+00,	6.61146e-01,	-1.00009e+00,	9.39836e-01
4.001839,	-1.00013e+00,	6.61564e-01,	-1.00009e+00,	9.37734e-01
4.251699,	-1.00013e+00,	6.59328e-01,	-1.00009e+00,	9.35692e-01
4.502579,	-1.00012e+00,	6.59729e-01,	-1.00009e+00,	9.33716e-01
4.752429,	-1.00012e+00,	6.61217e-01,	-1.00009e+00,	9.31789e-01
5.002289,	-1.00012e+00,	6.58724e-01,	-1.00008e+00,	9.29914e-01
5.252149,	-1.00012e+00,	6.47611e-01,	-1.00007e+00,	9.28079e-01
5.503029,	-1.00012e+00,	6.43864e-01,	-1.00008e+00,	9.26279e-01
5.752879,	-1.00012e+00,	6.40951e-01,	-1.00008e+00,	9.24514e-01
6.002739,	-1.00012e+00,	6.23900e-01,	-1.00008e+00,	9.22811e-01
6.253619,	-1.00012e+00,	6.28663e-01,	-1.00008e+00,	9.21115e-01
6.503469,	-1.00012e+00,	6.94340e-01,	-1.00008e+00,	9.19474e-01
6.753329,	-1.00011e+00,	7.06736e-01,	-1.00008e+00,	9.17856e-01
7.003189,	-1.00011e+00,	7.08165e-01,	-1.00008e+00,	9.16264e-01
7.254069,	-1.00011e+00,	7.12456e-01,	-1.00007e+00,	9.14774e-01
7.503919,	-1.00012e+00,	7.05535e-01,	-1.00007e+00,	9.13266e-01
7.753779,	-1.00011e+00,	7.05445e-01,	-1.00007e+00,	9.11778e-01
8.003629,	-1.00012e+00,	7.03179e-01,	-1.00007e+00,	9.10378e-01
8.254509,	-1.00011e+00,	6.98504e-01,	-1.00007e+00,	9.08924e-01
8.504369,	-1.00011e+00,	6.94561e-01,	-1.00007e+00,	9.07526e-01
8.754229,	-1.00012e+00,	6.90525e-01,	-1.00006e+00,	9.06142e-01
9.005109,	-1.00012e+00,	6.85030e-01,	-1.00006e+00,	9.04785e-01
9.254959,	-1.00012e+00,	6.75646e-01,	-1.00006e+00,	9.03441e-01
9.504819,	-1.00011e+00,	6.69429e-01,	-1.00006e+00,	9.02115e-01
9.754669,	-1.00011e+00,	6.77628e-01,	-1.00006e+00,	9.00811e-01
10.0248,	-1.00012e+00,	6.75568e-01,	-1.00006e+00,	8.99437e-01
10.274656,	-1.00012e+00,	6.71230e-01,	-1.00006e+00,	8.98173e-01
10.524512,	-1.00012e+00,	6.70032e-01,	-1.00007e+00,	8.96921e-01
10.774368,	-1.00013e+00,	6.73673e-01,	-1.00006e+00,	8.95667e-01
11.02525,	-1.00012e+00,	6.76159e-01,	-1.00006e+00,	8.94444e-01
11.2751,	-1.00012e+00,	6.70422e-01,	-1.00006e+00,	8.93243e-01
11.52496,	-1.00013e+00,	6.69206e-01,	-1.00006e+00,	8.92051e-01
11.77584,	-1.00012e+00,	6.65533e-01,	-1.00006e+00,	8.90873e-01
12.0257,	-1.00013e+00,	6.58942e-01,	-1.00006e+00,	8.89640e-01
12.27555,	-1.00013e+00,	6.54571e-01,	-1.00006e+00,	8.88499e-01
12.52541,	-1.00013e+00,	6.50433e-01,	-1.00006e+00,	8.87405e-01
12.77629,	-1.00013e+00,	6.49125e-01,	-1.00006e+00,	8.86308e-01
13.02614,	-1.00014e+00,	6.48178e-01,	-1.00006e+00,	8.85203e-01
13.276,	-1.00014e+00,	6.39830e-01,	-1.00006e+00,	8.84106e-01
13.52586,	-1.00013e+00,	6.42632e-01,	-1.00006e+00,	8.83047e-01
13.77674,	-1.00013e+00,	6.31346e-01,	-1.00007e+00,	8.81993e-01
14.02659,	-1.00014e+00,	6.24251e-01,	-1.00007e+00,	8.80942e-01
14.27645,	-1.00014e+00,	6.27836e-01,	-1.00007e+00,	8.79913e-01
14.52733,	-1.00014e+00,	6.17261e-01,	-1.00007e+00,	8.78904e-01
14.77718,	-1.00014e+00,	5.96855e-01,	-1.00007e+00,	8.77898e-01
15.02704,	-1.00015e+00,	6.37729e-01,	-1.00008e+00,	8.76894e-01
15.2769,	-1.00015e+00,	6.41989e-01,	-1.00008e+00,	8.75911e-01
15.52778,	-1.00015e+00,	6.09894e-01,	-1.00008e+00,	8.74927e-01
15.77763,	-1.00015e+00,	6.28426e-01,	-1.00008e+00,	8.73919e-01
16.02749,	-1.00014e+00,	6.36208e-01,	-1.00008e+00,	8.72960e-01
16.27837,	-1.00014e+00,	6.29431e-01,	-1.00008e+00,	8.72025e-01
16.52822,	-1.00013e+00,	6.17641e-01,	-1.00008e+00,	8.71078e-01
16.77808,	-1.00013e+00,	6.13868e-01,	-1.00008e+00,	8.70076e-01
17.02794,	-1.00014e+00,	6.10891e-01,	-1.00008e+00,	8.69110e-01
17.27882,	-1.00014e+00,	6.05249e-01,	-1.00008e+00,	8.68187e-01
17.52867,	-1.00014e+00,	6.01298e-01,	-1.00008e+00,	8.67273e-01
17.77853,	-1.00014e+00,	6.14691e-01,	-1.00008e+00,	8.66390e-01
18.02838,	-1.00014e+00,	6.19977e-01,	-1.00008e+00,	8.65512e-01
18.27926,	-1.00013e+00,	6.20288e-01,	-1.00008e+00,	8.64687e-01
18.52912,	-1.00013e+00,	6.17851e-01,	-1.00007e+00,	8.63857e-01
18.77898,	-1.00012e+00,	6.04658e-01,	-1.00007e+00,	8.62992e-01
19.02986,	-1.00012e+00,	5.99292e-01,	-1.00007e+00,	8.62151e-01
19.27971,	-1.00012e+00,	5.81484e-01,	-1.00008e+00,	8.61305e-01
