4.9e-05,	-3.99953e-01,	1.27157e+00,	-4.00432e-01,	1.31193e+00
0.249905,	-3.99952e-01,	1.27000e+00,	-4.00431e-01,	1.31013e+00
0.499761,	-3.99953e-01,	1.26850e+00,	-4.00434e-01,	1.30844e+00
0.749617,	-3.99954e-01,	1.26708e+00,	-4.00435e-01,	1.30681e+00
1.000499,	-3.99957e-01,	1.26573e+00,	-4.00431e-01,	1.30529e+00
1.250349,	-3.99961e-01,	1.26439e+00,	-4.00429e-01,	1.30382e+00
1.500209,	-3.99961e-01,	1.26313e+00,	-4.00429e-01,	1.30242e+00
1.751089,	-3.99963e-01,	1.26185e+00,	-4.00428e-01,	1.30107e+00
2.000949,	-3.99960e-01,	1.26070e+00,	-4.00428e-01,	1.29978e+00
2.250799,	-3.99957e-01,	1.25958e+00,	-4.00429e-01,	1.29854e+00
2.500659,	-3.99957e-01,	1.25845e+00,	-4.00429e-01,	1.29733e+00
2.751539,	-3.99957e-01,	1.25741e+00,	-4.00430e-01,	1.29617e+00
3.001389,	-3.99960e-01,	1.25638e+00,	-4.00430e-01,	1.29505e+00
3.251249,	-3.99961e-01,	1.25538e+00,	-4.00428e-01,	1.29397e+00
3.501109,	-3.99958e-01,	1.25440e+00,	-4.00428e-01,	1.29290e+00
3.751989,	-3.99958e-01,	1.25343e+00,	-4.00427e-01,	1.29187e+00
4.001839,	-3.99963e-01,	1.25253e+00,	-4.00428e-01,	1.29088e+00
4.251699,	-3.99967e-01,	1.25161e+00,	-4.00429e-01,	1.28990e+00
4.502579,	-3.99970e-01,	1.25074e+00,	-4.00428e-01,	1.28895e+00
4.752429,	-3.99974e-01,	1.24990e+00,	-4.00428e-01,	1.28803e+00
5.002289,	-3.99971e-01,	1.24904e+00,	-4.00432e-01,	1.28713e+00
5.252149,	-3.99968e-01,	1.24823e+00,	-4.00430e-01,	1.28625e+00
5.503029,	-3.99970e-01,	1.24736e+00,	-4.00431e-01,	1.28539e+00
5.752879,	-3.99968e-01,	1.24662e+00,	-4.00430e-01,	1.28454e+00
6.002739,	-3.99969e-01,	1.24585e+00,	-4.00432e-01,	1.28371e+00
6.252589,	-3.99968e-01,	1.24509e+00,	-4.00431e-01,	1.28290e+00
6.503469,	-3.99971e-01,	1.24437e+00,	-4.00431e-01,	1.28212e+00
6.753329,	-3.99970e-01,	1.24357e+00,	-4.00430e-01,	1.28133e+00
7.003189,	-3.99969e-01,	1.24287e+00,	-4.00429e-01,	1.28058e+00
7.254069,	-3.99968e-01,	1.24218e+00,	-4.00427e-01,	1.27984e+00
7.503919,	-3.99964e-01,	1.24147e+00,	-4.00430e-01,	1.27911e+00
7.753779,	-3.99967e-01,	1.24080e+00,	-4.00426e-01,	1.27839e+00
8.003629,	-3.99969e-01,	1.24012e+00,	-4.00424e-01,	1.27768e+00
8.254509,	-3.99964e-01,	1.23943e+00,	-4.00427e-01,	1.27697e+00
8.504369,	-3.99963e-01,	1.23883e+00,	-4.00429e-01,	1.27629e+00
8.754229,	-3.99961e-01,	1.23821e+00,	-4.00431e-01,	1.27563e+00
9.005109,	-3.99963e-01,	1.23755e+00,	-4.00432e-01,	1.27496e+00
9.254959,	-3.99961e-01,	1.23694e+00,	-4.00431e-01,	1.27431e+00
9.504819,	-3.99961e-01,	1.23635e+00,	-4.00431e-01,	1.27368e+00
9.754669,	-3.99961e-01,	1.23570e+00,	-4.00431e-01,	1.27304e+00
10.025,	-3.99958e-01,	1.23508e+00,	-4.00430e-01,	1.27238e+00
10.274856,	-3.99958e-01,	1.23455e+00,	-4.00426e-01,	1.27177e+00
10.524712,	-3.99955e-01,	1.23395e+00,	-4.00429e-01,	1.27117e+00
